24,b537ad0e27139a5d,733,693,81,91,87,40,in_progress,410.53,348.02,2024-10-12 16:22:12,2024-10-18 23:55:10,2024-10-18 23:55:10,b537ad0e,27139a5d
25,78dc3decbcfa9d48,340,929,87,73,51,96,in_progress,301.6,481.35,2024-11-06 09:53:30,2024-12-02 22:25:15,2024-12-02 22:25:15,78dc3dec,bcfa9d48
26,d17db41d04d78f2c,993,824,33,12,27,71,in_progress,150.87,495.34,2024-09-16 14:15:42,2024-11-25 09:37:29,2024-11-25 09:37:29,d17db41d,04d78f2c
27,afe0260827481c2b,519,669,49,12,28,90,initiated,168.6,146.82,2024-11-21 14:46:10,2024-11-27 13:57:11,2024-11-27 13:57:11,afe02608,27481c2b
28,8bdb09fa90d9d4cb,847,257,66,17,83,61,in_progress,305.99,490.63,2024-09-20 09:59:41,2024-12-05 20:14:49,2024-12-05 20:14:49,8bdb09fa,90d9d4cb
29,277aaa421a1c2fe6,395,160,69,90,3,7,in_progress,415.19,387.97,2024-07-08 16:48:41,2024-09-02 06:37:05,2024-09-02 06:37:05,277aaa42,1a1c2fe6
30,9689568378124b3c,41,372,49,33,50,95,completed,245.67,121.35,2024-05-02 12:26:29,2024-11-13 23:23:49,2024-11-18 17:55:42,96895683,78124b3c
31,81255549d545490a,199,320,65,82,76,14,completed,112.0,441.71,2024-05-01 16:00:43,2024-05-29 05:38:40,2024-09-15 20:21:07,81255549,d545490a
32,5bb8f1b8476e3df6,849,647,70,21,62,61,initiated,447.62,223.15,2024-11-03 21:15:36,2024-12-05 03:38:44,2024-12-05 03:38:44,5bb8f1b8,476e3df6
33,135724b2e59657c7,905,439,82,98,52,48,initiated,402.91,483.24,2024-10-09 15:18:57,2024-11-16 05:35:15,2024-11-16 05:35:15,135724b2,e59657c7
34,f5ad7427020135d1,605,226,15,21,10,73,failed,491.06,404.13,2024-05-14 06:38:21,2024-11-16 21:29:20,2024-11-16 21:29:20,f5ad7427,020135d1
35,453026d469664793,825,325,54,17,75,5,in_progress,305.02,203.0,2024-10-09 08:46:12,2024-11-28 05:45:37,2024-11-28 05:45:37,453026d4,69664793
36,9ebd8aa338fb0477,91,104,64,60,93,67,in_progress,186.24,148.51,2024-07-06 07:34:36,2024-12-06 22:30:05,2024-12-06 22:30:05,9ebd8aa3,38fb0477
37,061fe585dde37195,175,576,44,39,15,3,failed,195.24,350.19,2024-08-25 22:06:40,2024-11-18 02:59:56,2024-11-18 02:59:56,061fe585,dde37195
38,e38dba6f76caf485,585,343,67,64,68,51,completed,211.48,449.93,2024-04-11 01:02:02,2024-05-16 12:45:30,2024-10-08 16:54:31,e38dba6f,76caf485
39,2f73b0911d2ebab5,746,217,74,88,97,7,completed,343.7,372.17,2024-04-07 15:00:07,2024-10-04 07:20:58,2024-11-16 07:28:48,2f73b091,1d2ebab5
40,67cd0c02bb8a1bf7,214,472,79,11,65,10,initiated,257.37,110.49,2024-07-01 14:02:50,2024-08-27 20:41:15,2024-08-27 20:41:15,67cd0c02,bb8a1bf7
41,82c32dc33f9e9497,531,801,50,28,52,5,failed,251.44,360.71,2024-10-02 03:42:28,2024-11-06 21:12:43,2024-11-06 21:12:43,82c32dc3,3f9e9497
42,536bf6617395267d,766,290,18,20,89,67,initiated,401.17,233.66,2024-08-23 06:56:43,2024-09-23 12:56:26,2024-09-23 12:56:26,536bf661,7395267d
43,3f8528ff2cd687c8,827,597,67,22,78,85,failed,358.79,113.24,2024-10-25 09:17:12,2024-11-25 14:02:27,2024-11-25 14:02:27,3f8528ff,2cd687c8
44,04c2dec11ec38901,742,303,68,100,6,45,completed,239.4,441.42,2024-09-08 04:59:58,2024-09-28 22:02:36,2024-11-19 15:43:33,04c2dec1,1ec38901
45,1a22536753655a15,930,266,49,60,2,84,failed,341.27,459.23,2024-11-24 09:08:06,2024-12-09 19:05:09,2024-12-09 19:05:09,1a225367,53655a15
46,3c10a5e3df681a9d,220,647,1,17,33,28,failed,142.79,130.14,2024-08-11 04:49:16,2024-08-17 12:49:38,2024-08-17 12:49:38,3c10a5e3,df681a9d
47,15a976593ddefc7d,59,87,88,14,75,86,failed,483.21,290.11,2024-06-15 11:55:18,2024-07-09 04:34:57,2024-07-09 04:34:57,15a97659,3ddefc7d
48,21b70d2f7fe2f47f,117,713,99,7,84,66,in_progress,163.2,356.63,2023-12-25 09:50:13,2024-10-27 18:37:37,2024-10-27 18:37:37,21b70d2f,7fe2f47f
49,b4c3e152c53754f6,128,483,98,42,51,83,initiated,175.22,217.87,2024-04-03 04:39:58,2024-07-24 17:59:39,2024-07-24 17:59:39,b4c3e152,c53754f6
50,7dda48abd797f058,332,774,99,31,22,13,failed,420.92,242.67,2024-04-06 18:59:41,2024-06-06 11:03:59,2024-06-06 11:03:59,7dda48ab,d797f058
51,8158e0a7394e6299,102,735,57,68,45,88,failed,148.5,371.4,2024-09-22 16:49:42,2024-11-12 12:57:07,2024-11-12 12:57:07,8158e0a7,394e6299
52,6042a388f34b6926,520,281,78,65,72,41,failed,202.32,429.99,2024-05-20 17:53:18,2024-09-10 17:42:37,2024-09-10 17:42:37,6042a388,f34b6926
53,41422cc5c0e85f77,697,251,75,9,81,20,failed,408.46,485.84,2024-11-13 09:43:16,2024-12-09 12:25:34,2024-12-09 12:25:34,41422cc5,c0e85f77
54,277142d25be6fd70,18,965,46,22,15,24,in_progress,157.2,153.18,2024-08-19 21:57:34,2024-11-14 10:42:56,2024-11-14 10:42:56,277142d2,5be6fd70
55,0a5ac873ee95703c,807,969,33,84,95,83,in_progress,458.73,203.48,2024-05-11 08:48:24,2024-05-20 18:21:42,2024-05-20 18:21:42,0a5ac873,ee95703c
56,8e666bc1d6536ec9,110,31,97,49,40,79,initiated,405.95,106.56,2024-11-16 17:44:40,2024-12-08 23:11:37,2024-12-08 23:11:37,8e666bc1,d6536ec9
57,000e9f0ed967ad33,297,258,87,91,78,95,initiated,333.58,158.59,2024-09-06 03:27:10,2024-11-02 10:47:34,2024-11-02 10:47:34,000e9f0e,d967ad33
58,b69e384ecab4fac8,602,107,38,67,77,88,failed,451.43,378.23,2024-07-12 14:05:36,2024-10-13 04:28:01,2024-10-13 04:28:01,b69e384e,cab4fac8
59,9afdfa38e06ad542,806,23,30,60,35,98,completed,254.38,203.82,2024-04-18 13:04:07,2024-05-09 11:41:11,2024-11-29 16:42:49,9afdfa38,e06ad542
60,2035a36c656d5199,656,166,6,20,98,68,completed,309.35,395.6,2024-09-06 12:02:44,2024-10-15 02:31:01,2024-10-23 03:45:23,2035a36c,656d5199
61,2d67fadb2b0a2cb5,727,569,45,29,43,47,in_progress,332.72,167.79,2024-08-29 18:45:56,2024-10-16 12:23:51,2024-10-16 12:23:51,2d67fadb,2b0a2cb5
62,6e0a33cd12443470,992,744,86,62,67,83,completed,497.2,184.31,2024-10-27 15:35:20,2024-12-08 09:29:51,2024-12-08 10:12:34,6e0a33cd,12443470
63,f2328f98edb2f650,892,476,13,100,20,34,completed,295.37,298.01,2024-06-04 12:31:38,2024-09-21 02:21:56,2024-11-25 21:32:04,f2328f98,edb2f650
64,483bfb2093c6d249,94,452,46,14,4,59,in_progress,488.61,111.28,2023-12-18 02:13:49,2024-06-04 07:35:37,2024-06-04 07:35:37,483bfb20,93c6d249
65,6a47a457fb4144ea,247,476,64,70,92,89,completed,267.02,442.25,2024-04-04 17:23:01,2024-08-05 20:41:58,2024-11-08 19:55:43,6a47a457,fb4144ea
66,7bafdc653796d808,814,884,36,3,99,82,initiated,219.98,313.1,2024-10-11 00:40:36,2024-12-03 17:59:58,2024-12-03 17:59:58,7bafdc65,3796d808
67,4b2b82601fbe8b04,105,881,62,48,67,29,initiated,335.19,355.89,2024-09-16 22:20:47,2024-09-18 10:35:07,2024-09-18 10:35:07,4b2b8260,1fbe8b04
68,e677d3dfe34c0542,821,340,59,50,63,33,failed,283.64,342.88,2024-03-24 18:32:24,2024-04-30 00:25:19,2024-04-30 00:25:19,e677d3df,e34c0542
69,d0491bf9561f86df,592,332,48,31,84,53,in_progress,358.74,396.62,2024-03-06 21:09:17,2024-05-01 06:03:48,2024-05-01 06:03:48,d0491bf9,561f86df
70,a7088b53fe668146,944,578,72,39,15,88,failed,401.95,341.1,2024-05-10 06:04:49,2024-08-12 12:00:34,2024-08-12 12:00:34,a7088b53,fe668146
71,358bec46ad0b24d7,323,704,95,70,45,51,in_progress,163.15,379.17,2024-11-30 00:29:29,2024-11-30 05:08:40,2024-11-30 05:08:40,358bec46,ad0b24d7
72,8d7c52b528e94c86,537,417,22,19,34,10,completed,107.37,267.86,2024-06-03 16:54:27,2024-11-11 19:19:09,2024-11-14 03:16:58,8d7c52b5,28e94c86
73,30d1dbaeab92ef17,848,371,76,4,51,84,failed,216.4,436.62,2024-02-24 01:11:15,2024-12-06 02:00:46,2024-12-06 02:00:46,30d1dbae,ab92ef17
74,8208dd4179d8f3ea,715,922,60,46,16,93,initiated,211.74,148.24,2023-12-29 10:52:02,2024-03-03 17:52:41,2024-03-03 17:52:41,8208dd41,79d8f3ea
75,44495a0d5461c98f,125,586,6,80,32,83,completed,106.72,496.92,2024-06-27 03:51:17,2024-08-11 14:18:39,2024-12-02 14:40:45,44495a0d,5461c98f
76,ed0b1389ff20d8ed,172,451,92,27,80,44,completed,459.01,188.68,2024-07-07 07:32:30,2024-09-09 14:57:19,2024-10-31 21:20:00,ed0b1389,ff20d8ed
77,26da531bdb14ade8,826,590,14,17,47,34,completed,163.72,173.71,2024-08-19 04:53:35,2024-10-08 13:12:36,2024-11-16 09:28:08,26da531b,db14ade8
78,47d6e7abfa6a06b5,399,563,17,23,39,6,completed,136.6,366.54,2024-07-11 10:39:32,2024-08-16 20:56:30,2024-09-08 18:05:27,47d6e7ab,fa6a06b5
79,dcc3b0097a656033,835,853,58,34,41,16,completed,193.97,234.81,2023-12-11 14:54:23,2023-12-13 09:10:44,2024-06-09 13:17:20,dcc3b009,7a656033
80,de8d7d00d10e22d2,600,177,66,65,13,8,failed,326.65,382.95,2024-05-20 00:32:18,2024-09-22 18:07:14,2024-09-22 18:07:14,de8d7d00,d10e22d2
81,55d01e372863c818,559,257,91,7,11,3,failed,348.5,290.33,2024-05-03 06:05:32,2024-07-02 19:19:10,2024-07-02 19:19:10,55d01e37,2863c818
82,7af8b50a032d9fc3,809,991,22,6,59,63,in_progress,320.25,390.21,2024-08-11 18:13:26,2024-09-29 11:35:39,2024-09-29 11:35:39,7af8b50a,032d9fc3
83,49735134a5f02542,293,332,78,29,53,49,completed,395.89,166.72,2024-07-19 22:14:19,2024-08-11 16:38:44,2024-11-14 03:07:08,49735134,a5f02542
84,367c88e58c01ae4e,784,96,33,53,10,98,completed,140.77,454.37,2024-10-21 12:21:32,2024-11-01 12:38:48,2024-11-23 09:41:40,367c88e5,8c01ae4e
85,57c75ddaa4fb9eaf,282,705,93,55,42,92,completed,235.74,148.79,2024-09-19 13:22:48,2024-11-22 02:38:44,2024-11-24 10:32:49,57c75dda,a4fb9eaf
86,16b604bb155d3b17,148,221,8,57,30,21,initiated,181.68,330.62,2024-08-20 14:54:11,2024-10-13 05:29:21,2024-10-13 05:29:21,16b604bb,155d3b17
87,d2c942b6d891284e,828,584,55,74,16,54,completed,244.22,286.8,2024-08-23 12:34:56,2024-09-23 08:47:22,2024-11-12 10:31:21,d2c942b6,d891284e
88,950aa943fecf72a2,19,26,91,93,60,1,failed,279.61,351.1,2024-07-06 19:12:17,2024-11-24 21:22:43,2024-11-24 21:22:43,950aa943,fecf72a2
89,cc6175e28b01ec9c,956,335,71,86,35,40,completed,188.94,475.62,2024-03-21 19:34:10,2024-06-10 07:52:24,2024-10-16 06:15:25,cc6175e2,8b01ec9c
90,a8835317c4a8d528,504,405,80,74,50,75,initiated,382.49,450.29,2024-12-07 07:47:59,2024-12-09 09:38:36,2024-12-09 09:38:36,a8835317,c4a8d528
91,23a92383bd719da0,189,545,10,89,91,52,in_progress,196.75,107.85,2024-04-09 07:23:51,2024-08-31 19:40:03,2024-08-31 19:40:03,23a92383,bd719da0
92,c056af495592f805,560,864,97,32,9,35,in_progress,440.35,405.27,2024-07-22 12:41:11,2024-11-19 20:53:03,2024-11-19 20:53:03,c056af49,5592f805
93,e476b5abfb3ab15c,2,275,70,36,92,54,initiated,340.55,475.04,2024-11-11 11:01:14,2024-11-21 11:33:11,2024-11-21 11:33:11,e476b5ab,fb3ab15c
94,6dbd94a91298621f,808,639,12,40,91,6,completed,476.37,340.43,2024-09-19 19:12:04,2024-11-29 06:03:42,2024-11-29 20:26:35,6dbd94a9,1298621f
95,3a5e30df5c0ef64a,431,854,26,43,86,71,in_progress,230.36,374.39,2024-11-02 18:22:32,2024-11-16 06:19:56,2024-11-16 06:19:56,3a5e30df,5c0ef64a
96,9148ebe97665cba0,932,500,43,48,80,83,failed,353.49,497.58,2024-10-09 01:14:27,2024-11-29 17:09:32,2024-11-29 17:09:32,9148ebe9,7665cba0
97,d5fca202eaffe982,292,349,80,92,46,84,failed,178.47,492.34,2024-07-04 20:14:45,2024-12-02 10:58:25,2024-12-02 10:58:25,d5fca202,eaffe982
98,b4cba8c3f27793fc,342,362,89,3,30,61,in_progress,470.34,313.03,2024-11-28 06:16:21,2024-12-03 17:33:03,2024-12-03 17:33:03,b4cba8c3,f27793fc
99,4cccdb76a17a8869,99,704,57,1,29,69,in_progress,164.27,301.42,2024-05-14 09:23:11,2024-09-14 09:30:07,2024-09-14 09:30:07,4cccdb76,a17a8869
100,bea10ecae10d0419,573,233,45,25,67,6,in_progress,252.02,106.11,2024-06-30 14:00:08,2024-08-25 20:09:02,2024-08-25 20:09:02,bea10eca,e10d0419
101,daf8cd8d8c51507e,729,204,23,91,25,63,initiated,381.42,233.23,2024-02-05 22:38:17,2024-05-13 14:58:29,2024-05-13 14:58:29,daf8cd8d,8c51507e
102,be7e87a049a2f848,38,154,40,20,34,42,failed,478.88,492.62,2024-06-10 22:55:12,2024-09-05 02:22:57,2024-09-05 02:22:57,be7e87a0,49a2f848
103,baffe536defe39f7,381,450,76,96,33,12,initiated,312.57,374.74,2024-06-02 20:10:11,2024-09-18 18:42:02,2024-09-18 18:42:02,baffe536,defe39f7
104,9e495df6a1ca2a8e,708,745,56,6,98,55,failed,364.55,295.44,2024-04-11 17:28:34,2024-09-13 08:30:15,2024-09-13 08:30:15,9e495df6,a1ca2a8e
105,79bc56556fa7a2de,730,815,56,26,58,20,in_progress,261.23,482.72,2024-06-23 13:02:47,2024-09-05 07:29:06,2024-09-05 07:29:06,79bc5655,6fa7a2de
106,2ced1b3f0ac07efa,235,558,55,47,70,34,in_progress,239.05,108.94,2024-02-06 08:27:43,2024-09-01 03:16:40,2024-09-01 03:16:40,2ced1b3f,0ac07efa
107,01dac8988e05fa9d,639,636,32,56,76,54,completed,488.8,235.14,2024-12-06 04:45:10,2024-12-08 03:33:44,2024-12-08 16:41:44,01dac898,8e05fa9d
108,17ce4835310b1015,808,987,34,2,58,27,completed,365.22,448.41,2024-08-17 05:37:41,2024-11-19 11:37:03,2024-12-08 17:08:12,17ce4835,310b1015
109,235e77b9963be468,376,584,48,10,51,1,failed,437.31,303.37,2024-06-21 07:23:19,2024-08-10 19:59:02,2024-08-10 19:59:02,235e77b9,963be468
110,5d0f1b6d21dda940,275,86,62,22,26,13,failed,234.81,498.6,2024-08-27 07:10:51,2024-10-14 19:12:17,2024-10-14 19:12:17,5d0f1b6d,21dda940
111,1fa4520540acca08,642,721,37,42,61,53,completed,165.73,282.9,2024-08-04 19:47:38,2024-10-25 10:48:43,2024-12-06 06:55:31,1fa45205,40acca08
112,6a763cebef899fbd,512,347,99,26,28,68,completed,270.46,334.55,2024-04-12 10:26:45,2024-06-27 15:22:55,2024-10-10 08:29:49,6a763ceb,ef899fbd
113,96324551f648f70d,987,308,27,75,56,71,failed,346.46,239.38,2024-07-31 02:54:25,2024-11-23 16:36:53,2024-11-23 16:36:53,96324551,f648f70d
114,1af075b066ff6e77,970,795,2,97,15,30,in_progress,189.25,194.63,2024-08-08 10:42:48,2024-09-21 14:10:08,2024-09-21 14:10:08,1af075b0,66ff6e77
115,c96b97252c56eee2,831,585,51,5,95,22,in_progress,442.18,207.77,2024-06-11 09:29:18,2024-08-30 17:17:28,2024-08-30 17:17:28,c96b9725,2c56eee2
116,ed5a2e1cbbe3ffdd,828,400,17,2,55,3,failed,180.12,344.88,2024-02-01 04:36:35,2024-04-25 05:45:27,2024-04-25 05:45:27,ed5a2e1c,bbe3ffdd
117,d118e21a65232586,621,936,46,63,68,83,failed,400.79,364.08,2023-12-25 11:10:53,2024-01-16 04:35:59,2024-01-16 04:35:59,d118e21a,65232586
118,467675ae2c448d43,234,42,58,46,9,26,in_progress,414.35,423.44,2024-02-14 14:08:27,2024-09-20 16:21:16,2024-09-20 16:21:16,467675ae,2c448d43
119,f66edefc83bc692d,605,203,5,79,30,14,failed,108.42,269.62,2024-12-04 12:28:01,2024-12-06 22:15:59,2024-12-06 22:15:59,f66edefc,83bc692d
120,9b07bad3721a5080,697,898,73,78,5,33,in_progress,481.18,198.45,2024-01-05 21:32:26,2024-05-18 18:05:30,2024-05-18 18:05:30,9b07bad3,721a5080
121,b06affc08407dd45,130,850,76,81,38,77,in_progress,460.35,353.81,2024-04-21 12:40:01,2024-10-08 06:45:38,2024-10-08 06:45:38,b06affc0,8407dd45
122,8d8678f7db45fab7,806,914,51,24,54,58,initiated,337.25,484.2,2024-05-12 23:13:33,2024-09-24 08:07:42,2024-09-24 08:07:42,8d8678f7,db45fab7
123,f357969085a5c72b,596,650,44,21,80,7,completed,270.36,263.31,2024-05-09 21:52:21,2024-10-01 12:39:42,2024-10-06 16:43:12,f3579690,85a5c72b
124,0d80660671383406,967,277,94,17,43,82,failed,155.56,254.22,2024-12-08 18:32:29,2024-12-09 16:40:01,2024-12-09 16:40:01,0d806606,71383406
125,0fb58443405182dc,667,602,44,60,29,25,in_progress,113.12,221.96,2024-07-05 01:40:02,2024-08-17 22:49:23,2024-08-17 22:49:23,0fb58443,405182dc
126,0b0c817c5790ecde,420,432,38,3,39,42,completed,333.76,293.65,2024-12-04 23:41:07,2024-12-08 12:26:22,2024-12-09 05:32:12,0b0c817c,5790ecde
127,ad01085f3a687b80,690,328,83,59,71,84,completed,327.84,388.51,2024-04-30 13:36:53,2024-09-05 05:32:18,2024-11-06 01:23:11,ad01085f,3a687b80
128,491bee680df2b5da,115,498,44,81,53,4,initiated,149.37,469.82,2024-12-08 19:30:51,2024-12-09 19:58:32,2024-12-09 19:58:32,491bee68,0df2b5da
129,6e8f0053a4ab914c,305,771,88,67,30,64,completed,377.61,338.62,2024-05-02 03:01:29,2024-05-02 20:56:59,2024-10-22 01:29:55,6e8f0053,a4ab914c
130,c39e2a4e19e7d118,944,305,95,54,28,77,initiated,102.03,449.79,2024-08-02 05:59:18,2024-10-12 19:30:00,2024-10-12 19:30:00,c39e2a4e,19e7d118
131,019402d9d73f559c,185,270,42,16,46,97,in_progress,181.33,338.37,2024-05-25 07:46:50,2024-07-08 07:05:20,2024-07-08 07:05:20,019402d9,d73f559c
132,a45b68e8085e3214,853,230,49,36,84,32,failed,186.68,466.73,2024-09-25 22:26:44,2024-12-07 12:20:26,2024-12-07 12:20:26,a45b68e8,085e3214
133,f628fbf317c2ef0f,741,621,91,37,84,5,in_progress,283.02,308.77,2024-11-30 11:39:29,2024-12-07 00:08:29,2024-12-07 00:08:29,f628fbf3,17c2ef0f
134,958af869a5641cdd,1,115,91,59,69,27,initiated,343.84,345.28,2024-03-01 08:47:28,2024-11-05 00:58:45,2024-11-05 00:58:45,958af869,a5641cdd
135,9c6ec35a6ebe6cde,242,985,20,78,95,76,completed,443.07,227.37,2024-11-15 23:50:32,2024-12-03 03:47:44,2024-12-07 14:40:18,9c6ec35a,6ebe6cde
136,79a65f48e0e8dc4b,81,674,60,78,57,59,initiated,353.63,108.13,2024-05-15 08:06:26,2024-07-13 08:33:56,2024-07-13 08:33:56,79a65f48,e0e8dc4b
137,286aabe5414b35d1,613,840,77,19,10,46,initiated,174.45,283.91,2024-01-27 07:48:11,2024-01-27 09:20:18,2024-01-27 09:20:18,286aabe5,414b35d1
138,37f92d15adf07402,46,507,54,94,55,24,failed,388.56,133.21,2024-11-19 17:10:10,2024-11-25 04:13:05,2024-11-25 04:13:05,37f92d15,adf07402
139,a526277d792ed4f6,55,14,32,91,16,37,failed,457.16,473.61,2024-07-09 19:41:05,2024-07-21 23:50:54,2024-07-21 23:50:54,a526277d,792ed4f6
140,bda7bc26ba03b8da,514,650,5,35,54,95,initiated,399.67,423.6,2024-03-24 13:49:18,2024-11-30 13:05:43,2024-11-30 13:05:43,bda7bc26,ba03b8da
141,747e6d6671d53e0b,805,226,21,42,91,11,completed,202.1,137.84,2024-03-21 11:04:03,2024-04-25 13:53:44,2024-06-09 03:32:28,747e6d66,71d53e0b
142,1dd2dffb0aed3645,341,336,58,8,48,86,in_progress,448.48,182.4,2024-05-24 21:47:39,2024-12-07 03:35:39,2024-12-07 03:35:39,1dd2dffb,0aed3645
143,ca22d338d9cae1aa,986,879,15,16,49,24,initiated,317.39,382.22,2024-07-23 19:06:37,2024-09-19 19:37:52,2024-09-19 19:37:52,ca22d338,d9cae1aa
144,dbb685c48724cc84,941,374,12,75,11,26,completed,215.44,163.19,2024-01-18 00:37:03,2024-01-22 15:32:42,2024-03-29 03:59:34,dbb685c4,8724cc84
145,dbc9b23169599afb,107,598,21,97,88,60,completed,413.6,320.97,2024-05-27 13:20:28,2024-09-28 15:16:21,2024-11-28 05:47:33,dbc9b231,69599afb
146,659e0b39e0e2a32f,235,851,19,80,34,30,completed,370.41,324.91,2024-07-02 02:43:28,2024-10-29 08:24:07,2024-11-30 11:37:04,659e0b39,e0e2a32f
147,44248564d492f934,134,230,74,33,39,87,completed,311.15,197.13,2024-02-24 12:58:29,2024-09-08 00:56:35,2024-11-22 15:27:51,44248564,d492f934
148,b7ce28e992e13c62,628,679,74,84,88,10,failed,276.38,113.69,2024-10-29 05:59:23,2024-11-21 08:23:30,2024-11-21 08:23:30,b7ce28e9,92e13c62
149,9be6255dad2b0efa,355,676,13,10,33,81,in_progress,132.09,411.84,2024-04-22 14:27:59,2024-05-18 19:07:21,2024-05-18 19:07:21,9be6255d,ad2b0efa
150,654a284a6b6e02e3,292,661,57,18,20,38,failed,485.38,139.18,2024-05-03 13:45:43,2024-10-13 02:38:57,2024-10-13 02:38:57,654a284a,6b6e02e3
151,ff170891b08d851f,250,373,49,50,79,94,initiated,457.03,201.59,2024-07-09 03:57:45,2024-10-25 22:57:09,2024-10-25 22:57:09,ff170891,b08d851f
152,ed29e95fe9b0d6f7,922,977,75,100,31,54,in_progress,374.35,285.97,2024-04-25 00:21:31,2024-11-20 15:53:46,2024-11-20 15:53:46,ed29e95f,e9b0d6f7
153,e0d2dedc9b594d7c,790,244,15,96,86,82,completed,355.56,131.09,2023-12-30 21:21:56,2024-02-12 20:40:22,2024-08-21 17:20:16,e0d2dedc,9b594d7c
154,d38190a53639db82,37,687,48,67,74,37,completed,199.07,192.61,2024-11-01 08:38:16,2024-11-28 03:17:59,2024-11-30 00:42:29,d38190a5,3639db82
155,880bc188b26f9f57,912,128,16,88,7,17,completed,451.25,107.79,2024-05-18 20:04:06,2024-11-24 01:22:37,2024-12-07 03:03:09,880bc188,b26f9f57
156,2c382bfd333ab04d,162,594,54,45,77,8,completed,494.13,122.68,2024-07-06 08:10:15,2024-07-20 18:23:55,2024-09-09 01:56:25,2c382bfd,333ab04d
157,fdc27856f589b42b,627,248,87,24,51,98,failed,287.44,161.03,2024-02-10 09:59:44,2024-11-26 10:14:03,2024-11-26 10:14:03,fdc27856,f589b42b
